replicon,replicon type,GC%,hitcount,best identity%
CM165262.1,chromosome,47.657866611346286,9,80.560
CM165263.1,chromosome,47.01965419295804,0,n/a
JBWDFN010000003.1,plasmid,51.37076233183856,0,n/a
NZ_CP171674.1,chromosome,47.715042882818054,9,80.560
NZ_CP171675.1,chromosome,46.72588203589457,0,n/a
CP189222.1,chromosome,47.70207095249684,9,80.560
CP189223.1,chromosome,46.8332456064619,0,n/a
CP189086.1,chromosome,47.475643146702275,9,80.560
CP007653.1,chromosome,47.67781648392967,7,80.560
CP007654.1,chromosome,47.00718359644016,0,n/a
CP007655.1,chromosome,37.25410320913029,0,n/a
CM126310.1,chromosome,47.623737299574906,7,78.730
JBQSSA010000003.1,plasmid,44.81366019555052,0,n/a
JBQSSA010000004.1,plasmid,45.27754763877382,0,n/a
JBQSSA010000002.1,plasmid,50.137648955834344,0,n/a
NZ_CP171666.1,chromosome,47.7077492528608,9,80.560
NZ_CP171667.1,chromosome,46.81832876417095,0,n/a
CP178088.1,chromosome,47.63478366770285,7,78.730
CP178089.1,plasmid,44.64604489186737,0,n/a
CP178090.1,plasmid,50.168343499960386,0,n/a
CP178091.1,plasmid,45.27575442247659,0,n/a
CM126304.1,chromosome,47.623857910611214,7,78.730
JBQSRU010000003.1,plasmid,44.82040087318913,0,n/a
JBQSRU010000004.1,plasmid,45.26928675400291,0,n/a
JBQSRU010000002.1,plasmid,50.13564253278028,0,n/a
NC_017168.1,contig/unkown,47.58250855884245,6,78.807
NC_017169.1,plasmid,50.22762706579358,0,n/a
NC_017170.1,plasmid,44.01613094532084,0,n/a
CP072849.1,chromosome,47.68189624132327,9,80.560
CP072850.1,chromosome,47.05711520779122,0,n/a
CP189045.1,chromosome,47.700868933400734,9,80.560
CP189046.1,chromosome,46.977910964077466,0,n/a
NZ_LT992488.1,chromosome,47.684574282383714,9,80.560
NZ_LT992489.1,chromosome,46.95017317043226,0,n/a
CP173752.1,chromosome,47.660036290026945,9,80.560
CP173753.1,chromosome,47.02208800097677,0,n/a
CP173751.1,plasmid,51.37072299270334,0,n/a
CP046740.1,chromosome,47.56637689045622,10,80.635
CP046739.1,chromosome,47.08980969692473,0,n/a
CP009704.1,chromosome,47.58826727722558,7,78.767
CP009702.1,plasmid,50.15460542881603,0,n/a
CP009703.1,plasmid,44.62938919604954,0,n/a
CP009701.1,plasmid,45.305995004163194,0,n/a
CP188917.1,chromosome,47.700095785753746,9,80.560
CP188918.1,chromosome,46.84593609116695,0,n/a
CP189160.1,chromosome,47.698146098776796,9,80.560
CP189161.1,chromosome,46.83310929736875,0,n/a
CP028827.1,chromosome,47.704724981045224,10,80.560
CP028828.1,chromosome,46.914618713811315,0,n/a
CP189242.1,chromosome,47.70208956258891,9,80.560
CP189243.1,chromosome,46.83329496253277,0,n/a
NZ_CP009704.1,chromosome,47.58826727722558,7,78.767
NZ_CP009702.1,plasmid,50.15460542881603,0,n/a
NZ_CP009703.1,plasmid,44.62938919604954,0,n/a
NZ_CP009701.1,plasmid,45.305995004163194,0,n/a
CP189049.1,chromosome,47.7008873235203,9,80.560
CP189050.1,chromosome,46.97800537780598,0,n/a
NZ_CP102927.1,chromosome,47.681763834603416,8,80.560
NZ_CP102928.1,chromosome,47.01904110908049,0,n/a
CP189370.1,chromosome,47.69788644299298,9,80.560
CP189371.1,chromosome,46.83320212995076,0,n/a
CP006947.1,chromosome,47.6770918273404,7,80.560
CP006948.1,chromosome,47.01983467918981,0,n/a
NZ_CP157384.1,chromosome,47.64876455459295,9,80.560
NZ_CP157385.1,chromosome,46.920393436251594,0,n/a
CP188913.1,chromosome,47.70008019193759,9,80.560
CP188914.1,chromosome,46.84617174773098,0,n/a
NZ_CP064126.1,chromosome,47.65101034584791,7,78.830
CP002956.1,chromosome,47.58250855884245,6,78.807
CP002957.1,plasmid,50.22762706579358,0,n/a
CP002958.1,plasmid,44.01613094532084,0,n/a
NZ_CM126325.1,chromosome,47.62310713322881,7,78.730
NZ_JBQSSP010000003.1,plasmid,44.81550809722341,0,n/a
NZ_JBQSSP010000002.1,plasmid,45.25812818115716,0,n/a
NZ_JBQSSP010000004.1,plasmid,50.12966601178782,0,n/a
NZ_CP177839.1,chromosome,47.606513362162126,7,78.730
NZ_CP177842.1,plasmid,44.80975983866157,0,n/a
NZ_CP177841.1,plasmid,49.06632324533162,0,n/a
NZ_CP177840.1,plasmid,50.16684985493469,0,n/a
NZ_CP177843.1,plasmid,45.27575442247659,0,n/a
CP151595.1,chromosome,47.63682044345538,7,78.807
CP151597.1,plasmid,44.643928419882066,0,n/a
CP151596.1,plasmid,50.16300847247683,0,n/a
CP151598.1,plasmid,45.27575442247659,0,n/a
CM126303.1,chromosome,47.62347433908728,7,78.730
JBQSRT010000002.1,plasmid,44.816390188572235,0,n/a
JBQSRT010000003.1,plasmid,45.2551709801476,0,n/a
JBQSRT010000004.1,plasmid,50.140078050506744,0,n/a
CP064119.2,chromosome,47.69191050758868,7,78.830
CP189200.1,chromosome,47.68548872705305,9,80.560
CP189201.1,chromosome,46.833135134482795,0,n/a
NZ_CP006751.1,chromosome,47.63641098813541,7,78.753
NZ_CP006750.1,plasmid,44.88486221215553,0,n/a
NZ_CP006749.1,plasmid,51.9866891824774,0,n/a
CP157384.1,chromosome,47.64876455459295,9,80.560
CP157385.1,chromosome,46.920393436251594,0,n/a
CP102927.1,chromosome,47.681763834603416,8,80.560
CP102928.1,chromosome,47.01904110908049,0,n/a
CP188830.1,chromosome,47.72528067939291,9,80.560
CP188831.1,chromosome,46.97749466327911,0,n/a
CP188860.1,chromosome,47.69983219617062,9,80.560
CP188861.1,chromosome,46.82943059502162,0,n/a
CP189118.1,chromosome,47.47436186012843,9,80.560
NZ_CM126303.1,chromosome,47.62347433908728,7,78.730
NZ_JBQSRT010000002.1,plasmid,44.816390188572235,0,n/a
NZ_JBQSRT010000003.1,plasmid,45.2551709801476,0,n/a
NZ_JBQSRT010000004.1,plasmid,50.140078050506744,0,n/a
NZ_CP064119.2,chromosome,47.69191050758868,7,78.830
NZ_CP173265.1,chromosome,47.682325683551014,10,80.560
NZ_CP173266.1,chromosome,47.020074502915705,0,n/a
NZ_CP173267.1,plasmid,51.584729580722374,0,n/a
CP137097.1,chromosome,47.72515468060925,9,80.560
CP137098.1,chromosome,46.794953662556374,0,n/a
CP064126.1,chromosome,47.65101034584791,7,78.830
CP003069.1,chromosome,47.67064450950476,7,80.560
CP003070.1,chromosome,47.01867895046184,0,n/a
CM126325.1,chromosome,47.62310713322881,7,78.730
JBQSSP010000003.1,plasmid,44.81550809722341,0,n/a
JBQSSP010000002.1,plasmid,45.25812818115716,0,n/a
JBQSSP010000004.1,plasmid,50.12966601178782,0,n/a
CP177839.1,chromosome,47.606513362162126,7,78.730
CP177842.1,plasmid,44.80975983866157,0,n/a
CP177841.1,plasmid,49.06632324533162,0,n/a
CP177840.1,plasmid,50.16684985493469,0,n/a
CP177843.1,plasmid,45.27575442247659,0,n/a
CP188945.1,chromosome,47.69995995325155,9,80.560
CP188946.1,chromosome,46.8400802430729,0,n/a
NZ_CP132187.1,chromosome,47.66747170900184,8,80.560
NZ_CP132188.1,chromosome,46.91197828735471,0,n/a
CP077060.1,chromosome,47.69658717781093,9,80.560
CP077061.1,chromosome,47.033872739478994,0,n/a
NC_012578.1,chromosome,47.83187549416202,7,80.560
NC_012580.1,chromosome,47.035977300832776,0,n/a
NZ_CM126297.1,chromosome,47.62376440938178,7,78.730
NZ_JBQSRN010000004.1,plasmid,44.822701063935284,0,n/a
NZ_JBQSRN010000002.1,plasmid,45.25342750311591,0,n/a
NZ_JBQSRN010000003.1,plasmid,50.13510990576698,0,n/a
CP024082.1,chromosome,47.70684878810963,10,80.591
CP024083.1,chromosome,47.28438004709534,0,n/a
CP013309.1,chromosome,47.72455519458308,9,80.560
CP013310.1,chromosome,46.81949894870223,0,n/a
CP160320.1,chromosome,47.67342661504851,8,80.560
CP160321.1,chromosome,47.0235414495714,0,n/a
CP046749.1,chromosome,47.86333981571989,10,80.635
CP046750.1,chromosome,47.134208493088074,0,n/a
CP177890.1,chromosome,47.64457579948201,7,78.730
CP177891.1,plasmid,44.63407874199524,0,n/a
CP177893.1,plasmid,50.144387609276286,0,n/a
CP177892.1,plasmid,45.27575442247659,0,n/a
NC_012582.1,chromosome,47.77998451098153,8,80.635
NC_012583.1,chromosome,46.86732264120041,0,n/a
CP189097.1,chromosome,47.701614512358915,9,80.560
CP189098.1,chromosome,46.83294715266019,0,n/a
NZ_CP016987.1,chromosome,48.05694468660675,9,80.635
NZ_CP016988.1,chromosome,46.84330387714399,0,n/a
CP177861.1,chromosome,47.60410032450793,7,78.730
CP177863.1,plasmid,44.80833960602747,0,n/a
CP177862.1,plasmid,49.06632324533162,0,n/a
CP177864.1,plasmid,50.1649574687972,0,n/a
CP177865.1,plasmid,45.27575442247659,0,n/a
CM126322.1,chromosome,47.624655019487165,7,78.730
JBQSSM010000004.1,plasmid,44.82607217721375,0,n/a
JBQSSM010000002.1,plasmid,45.27187985499741,0,n/a
JBQSSM010000003.1,plasmid,50.126656848306325,0,n/a
CP189162.1,chromosome,47.69814459590215,9,80.560
CP189163.1,chromosome,46.83329496253277,0,n/a
CP151627.1,chromosome,47.581872763493834,7,78.830
CP151629.1,plasmid,44.640688333162615,0,n/a
CP151628.1,plasmid,50.13693646350214,0,n/a
CP151630.1,plasmid,45.27575442247659,0,n/a
CP172327.1,chromosome,47.712362683279665,10,80.560
CP172328.1,chromosome,46.598614649001725,0,n/a
NZ_CP064128.1,chromosome,47.660743933820385,7,78.830
NZ_CP178041.1,chromosome,47.635871056315224,7,78.730
NZ_CP178042.1,plasmid,44.642308423932924,0,n/a
NZ_CP178044.1,plasmid,50.17834610072829,0,n/a
NZ_CP178043.1,plasmid,45.27575442247659,0,n/a
NZ_CP177890.1,chromosome,47.64457579948201,7,78.730
NZ_CP177891.1,plasmid,44.63407874199524,0,n/a
NZ_CP177893.1,plasmid,50.144387609276286,0,n/a
NZ_CP177892.1,plasmid,45.27575442247659,0,n/a
CP189258.1,chromosome,47.68535975939928,9,80.560
CP189259.1,chromosome,46.83332080085332,0,n/a
CP160312.1,chromosome,47.667886185065676,8,80.560
CP160313.1,chromosome,47.08314287921935,0,n/a
CP188904.1,chromosome,47.70004750056474,9,80.560
CP188905.1,chromosome,46.84604679522087,0,n/a
CP188969.1,chromosome,47.70000372680798,9,80.560
CP188970.1,chromosome,46.83315865352034,0,n/a
NZ_CP077060.1,chromosome,47.69658717781093,9,80.560
NZ_CP077061.1,chromosome,47.033872739478994,0,n/a
CM126297.1,chromosome,47.62376440938178,7,78.730
JBQSRN010000004.1,plasmid,44.822701063935284,0,n/a
JBQSRN010000002.1,plasmid,45.25342750311591,0,n/a
JBQSRN010000003.1,plasmid,50.13510990576698,0,n/a
CP189298.1,chromosome,47.702042752236565,9,80.560
CP189299.1,chromosome,46.935086416261036,0,n/a
CP189215.1,chromosome,47.47379064136952,9,80.560
CP132187.1,chromosome,47.66747170900184,8,80.560
CP132188.1,chromosome,46.91197828735471,0,n/a
NZ_CP009840.1,chromosome,47.57344421041114,6,78.830
NZ_CP009841.1,plasmid,50.20036085934877,0,n/a
NZ_CP009839.1,plasmid,45.26633374947981,0,n/a
CP064128.1,chromosome,47.660743933820385,7,78.830
NZ_CP026531.1,chromosome,47.55853966949093,9,80.591
NZ_CP026532.1,chromosome,46.41539601303286,0,n/a
NZ_CP026647.1,chromosome,47.70105030784885,7,80.560
NZ_CP026648.1,chromosome,47.018597863142894,0,n/a
CP189228.1,chromosome,47.70202414211682,9,80.560
CP189229.1,chromosome,46.833251486016174,0,n/a
CP178041.1,chromosome,47.635871056315224,7,78.730
CP178042.1,plasmid,44.642308423932924,0,n/a
CP178044.1,plasmid,50.17834610072829,0,n/a
CP178043.1,plasmid,45.27575442247659,0,n/a
CP189277.1,chromosome,47.70205685235286,9,80.560
CP189278.1,chromosome,46.935224037164694,0,n/a
NZ_CP172327.1,chromosome,47.712362683279665,10,80.560
NZ_CP172328.1,chromosome,46.598614649001725,0,n/a
NZ_CP177861.1,chromosome,47.60410032450793,7,78.730
NZ_CP177863.1,plasmid,44.80833960602747,0,n/a
NZ_CP177862.1,plasmid,49.06632324533162,0,n/a
NZ_CP177864.1,plasmid,50.1649574687972,0,n/a
NZ_CP177865.1,plasmid,45.27575442247659,0,n/a
NZ_CM126322.1,chromosome,47.624655019487165,7,78.730
NZ_JBQSSM010000004.1,plasmid,44.82607217721375,0,n/a
NZ_JBQSSM010000002.1,plasmid,45.27187985499741,0,n/a
NZ_JBQSSM010000003.1,plasmid,50.126656848306325,0,n/a
NZ_CP046839.1,chromosome,47.90334282228548,10,80.591
NZ_CP046838.1,chromosome,47.21739000997316,0,n/a
NZ_CP151603.1,chromosome,47.63903302508203,7,78.807
NZ_CP151604.1,plasmid,44.63776174658687,0,n/a
NZ_CP151605.1,plasmid,50.16300847247683,0,n/a
NZ_CP151606.1,plasmid,45.27575442247659,0,n/a
CP189039.1,chromosome,47.70083958431914,9,80.560
CP189040.1,chromosome,46.97767778324328,0,n/a
NZ_CP010812.1,chromosome,47.68660014489405,7,80.591
NZ_CP104354.1,chromosome,47.81925225513524,9,80.591
NZ_CP104355.1,chromosome,46.95118341134515,0,n/a
CP189246.1,chromosome,47.702025645462484,9,80.560
CP189247.1,chromosome,46.83338779511478,0,n/a
CP189152.1,chromosome,47.69808080907005,9,80.560
CP189153.1,chromosome,46.83306582102452,0,n/a
NZ_CP178045.1,chromosome,47.62410049979831,7,78.730
NZ_CP178046.1,plasmid,44.64100200459447,0,n/a
NZ_CP178048.1,plasmid,50.16735324407827,0,n/a
NZ_CP178047.1,plasmid,45.26670883407126,0,n/a
NZ_CM126315.1,chromosome,47.6244766044797,7,78.730
NZ_JBQSSF010000003.1,plasmid,44.82441104390078,0,n/a
NZ_JBQSSF010000002.1,plasmid,45.263484832798426,0,n/a
NZ_JBQSSF010000004.1,plasmid,50.13808760946269,0,n/a
NZ_CP006748.1,chromosome,47.642534986984735,7,78.807
NZ_CP006747.1,plasmid,44.889056667086116,0,n/a
NZ_CP006746.1,plasmid,52.003036119605596,0,n/a
NC_004088.1,contig/unkown,47.64115889674629,7,78.807
NC_004838.1,plasmid,50.1623923160709,0,n/a
CP046840.1,chromosome,47.72970810741367,9,80.560
CP046841.1,chromosome,46.95068561987498,0,n/a
NZ_CP040172.1,chromosome,47.728858889915884,8,80.560
NZ_CP040173.1,chromosome,47.05838945095865,0,n/a
NZ_CP040171.1,plasmid,51.40671889144707,0,n/a
NZ_CM126296.1,chromosome,47.62406612031559,7,78.730
NZ_JBQSRM010000002.1,plasmid,44.81277813996996,0,n/a
NZ_JBQSRM010000004.1,plasmid,45.262829835861204,0,n/a
NZ_JBQSRM010000003.1,plasmid,50.1252049924877,0,n/a
NZ_CP025936.1,chromosome,47.65095061775892,9,80.560
NZ_CP025937.1,chromosome,46.92102084230608,0,n/a
CP188878.1,chromosome,47.69998306599619,9,80.560
CP188879.1,chromosome,46.82919595731173,0,n/a
NZ_CM127143.1,chromosome,46.719611521605785,0,n/a
NZ_CM127144.1,chromosome,48.05321351107866,10,80.560
CP189344.1,chromosome,47.68532562993002,9,80.560
CP189345.1,chromosome,46.80071895406754,0,n/a
CP189061.1,chromosome,47.70085500197,9,80.560
CP189062.1,chromosome,46.977910964077466,0,n/a
CP189273.1,chromosome,47.70192601140867,9,80.560
CP189274.1,chromosome,46.93479969166763,0,n/a
CP160478.1,chromosome,47.666712038624574,9,80.560
CP160479.1,chromosome,46.9349153449221,0,n/a
CP154817.1,chromosome,47.636915829630965,7,78.807
CP154819.1,plasmid,44.643928419882066,0,n/a
CP154818.1,plasmid,50.16300847247683,0,n/a
CP154820.1,plasmid,45.27575442247659,0,n/a
CP178045.1,chromosome,47.62410049979831,7,78.730
CP178046.1,plasmid,44.64100200459447,0,n/a
CP178048.1,plasmid,50.16735324407827,0,n/a
CP178047.1,plasmid,45.26670883407126,0,n/a
CM126315.1,chromosome,47.6244766044797,7,78.730
JBQSSF010000003.1,plasmid,44.82441104390078,0,n/a
JBQSSF010000002.1,plasmid,45.263484832798426,0,n/a
JBQSSF010000004.1,plasmid,50.13808760946269,0,n/a
CP189043.1,chromosome,47.70085500197,9,80.560
CP189044.1,chromosome,46.97786661052202,0,n/a
CM127145.1,chromosome,48.03824120110663,10,80.516
CM127146.1,chromosome,46.743340969832474,0,n/a
JBQWMA010000002.1,plasmid,41.07984264902952,0,n/a
CP104354.1,chromosome,47.81925225513524,9,80.591
CP104355.1,chromosome,46.95118341134515,0,n/a
CP188901.1,chromosome,47.476540656015814,9,80.560
CP189076.1,chromosome,47.475461129524554,9,80.560
CP009042.1,chromosome,47.68200438946161,8,80.560
CP009041.1,chromosome,47.019806796061765,0,n/a
CM127143.1,chromosome,46.719611521605785,0,n/a
CM127144.1,chromosome,48.05321351107866,10,80.560
CP189055.1,chromosome,47.70094899426518,9,80.560
CP189056.1,chromosome,46.97786661052202,0,n/a
CP012997.1,chromosome,47.08009435312716,0,n/a
CP012998.1,chromosome,47.82234324854908,10,80.711
CP040172.1,chromosome,47.728858889915884,8,80.560
CP040173.1,chromosome,47.05838945095865,0,n/a
CP040171.1,plasmid,51.40671889144707,0,n/a
CM126296.1,chromosome,47.62406612031559,7,78.730
JBQSRM010000002.1,plasmid,44.81277813996996,0,n/a
JBQSRM010000004.1,plasmid,45.262829835861204,0,n/a
JBQSRM010000003.1,plasmid,50.1252049924877,0,n/a
CP189013.1,chromosome,47.69989005920065,9,80.560
CP189014.1,chromosome,46.83325968533117,0,n/a
NZ_CP155632.1,chromosome,47.63471012887701,7,78.757
NZ_CP155634.1,plasmid,44.64518205357012,0,n/a
NZ_CP155633.1,plasmid,50.16536618212065,0,n/a
NZ_CP155635.1,plasmid,45.54790894653256,0,n/a
CP189220.1,chromosome,47.70205685235286,9,80.560
CP189221.1,chromosome,46.83315277379371,0,n/a
NZ_CM126343.1,chromosome,47.62439315096048,7,78.730
NZ_JBQSTG010000003.1,plasmid,44.82597424673834,0,n/a
NZ_JBQSTG010000004.1,plasmid,45.265780730897006,0,n/a
NZ_JBQSTG010000002.1,plasmid,50.134590824246,0,n/a
NZ_CP137091.1,chromosome,47.941896019155,10,80.635
NZ_CP137092.1,chromosome,46.541657737457435,0,n/a
NZ_CP177824.1,chromosome,47.660681697515805,7,78.730
NZ_CP177828.1,plasmid,44.80975983866157,0,n/a
NZ_CP177827.1,plasmid,49.06632324533162,0,n/a
NZ_CP177826.1,plasmid,50.16684985493469,0,n/a
NZ_CP177825.1,plasmid,45.27575442247659,0,n/a
NZ_CP047305.1,chromosome,47.802217015770886,10,80.560
NZ_CP047306.1,chromosome,46.90742787695324,0,n/a
CP090386.1,chromosome,45.990308295274865,0,n/a
CP090387.1,chromosome,47.965892520192654,10,80.560
CP090388.1,plasmid,41.29800831420239,0,n/a
CP006762.1,chromosome,47.639941232886,7,78.753
CP006761.1,plasmid,44.890454818729644,0,n/a
CP006760.1,plasmid,52.00157644671829,0,n/a
CP178074.1,chromosome,47.57002946753988,7,78.730
CP178076.1,plasmid,44.64246521223827,0,n/a
CP178077.1,plasmid,50.18912646289072,0,n/a
CP178078.1,plasmid,45.27575442247659,0,n/a
CP178075.1,plasmid,50.24124742571344,0,n/a
CP189232.1,chromosome,47.70216758004698,9,80.560
CP189233.1,chromosome,46.83338779511478,0,n/a
CM126329.1,chromosome,47.624422225828425,7,78.730
JBQSSU010000003.1,plasmid,44.81717259077569,0,n/a
JBQSSU010000002.1,plasmid,45.27754763877382,0,n/a
JBQSSU010000004.1,plasmid,50.1386267107126,0,n/a
CP053804.1,chromosome,47.83873735200327,10,80.560
CP053805.1,chromosome,46.72195875305968,0,n/a
CM126269.1,chromosome,47.62413085161801,7,78.730
JBQSQK010000004.1,plasmid,44.82641349015162,0,n/a
JBQSQK010000003.1,plasmid,45.270130407783064,0,n/a
JBQSQK010000002.1,plasmid,50.130645763344525,0,n/a
NZ_CP046744.1,chromosome,47.84288306974332,10,80.560
NZ_CP046743.1,chromosome,46.81612781505103,0,n/a
NZ_CP024867.1,chromosome,47.65110064598339,9,80.560
NZ_CP024868.1,chromosome,46.9212896137493,0,n/a
CP188987.1,chromosome,47.69254666001749,8,80.560
CP188988.1,chromosome,46.83337015712931,0,n/a
NZ_CM126265.1,chromosome,47.624673509625254,7,78.730
NZ_JBQSQG010000004.1,plasmid,44.828910316579915,0,n/a
NZ_JBQSQG010000002.1,plasmid,45.197095435684645,0,n/a
NZ_JBQSQG010000003.1,plasmid,50.24068073829463,0,n/a
CP189142.1,chromosome,47.698063735179645,9,80.560
CP189143.1,chromosome,46.83329496253277,0,n/a
NZ_CP177930.1,chromosome,47.64838835249452,7,78.730
NZ_CP177931.1,plasmid,44.63634507103889,0,n/a
NZ_CP177933.1,plasmid,50.14061240142382,0,n/a
NZ_CP177932.1,plasmid,45.2606388513162,0,n/a
NZ_CP178074.1,chromosome,47.57002946753988,7,78.730
NZ_CP178076.1,plasmid,44.64246521223827,0,n/a
NZ_CP178077.1,plasmid,50.18912646289072,0,n/a
NZ_CP178078.1,plasmid,45.27575442247659,0,n/a
NZ_CP178075.1,plasmid,50.24124742571344,0,n/a
CP046747.1,chromosome,47.63273263253204,10,80.591
CP046748.1,chromosome,47.042998868426075,0,n/a
NZ_CM126329.1,chromosome,47.624422225828425,7,78.730
NZ_JBQSSU010000003.1,plasmid,44.81717259077569,0,n/a
NZ_JBQSSU010000002.1,plasmid,45.27754763877382,0,n/a
NZ_JBQSSU010000004.1,plasmid,50.1386267107126,0,n/a
NC_007795.1,chromosome,32.86825046493519,5,99.871
NC_009381.1,contig/unkown,47.64393686999775,7,78.830
NC_009377.1,plasmid,44.889311535933544,0,n/a
NC_009378.1,plasmid,52.00569301510839,0,n/a
NZ_CP090386.1,chromosome,45.990308295274865,0,n/a
NZ_CP090387.1,chromosome,47.965892520192654,10,80.560
NZ_CP090388.1,plasmid,41.29800831420239,0,n/a
CM126343.1,chromosome,47.62439315096048,7,78.730
JBQSTG010000003.1,plasmid,44.82597424673834,0,n/a
JBQSTG010000004.1,plasmid,45.265780730897006,0,n/a
JBQSTG010000002.1,plasmid,50.134590824246,0,n/a
CP137091.1,chromosome,47.941896019155,10,80.635
CP137092.1,chromosome,46.541657737457435,0,n/a
CP177824.1,chromosome,47.660681697515805,7,78.730
CP177828.1,plasmid,44.80975983866157,0,n/a
CP177827.1,plasmid,49.06632324533162,0,n/a
CP177826.1,plasmid,50.16684985493469,0,n/a
CP177825.1,plasmid,45.27575442247659,0,n/a
CP047305.1,chromosome,47.802217015770886,10,80.560
CP047306.1,chromosome,46.90742787695324,0,n/a
CP155632.1,chromosome,47.63471012887701,7,78.757
CP155634.1,plasmid,44.64518205357012,0,n/a
CP155633.1,plasmid,50.16536618212065,0,n/a
CP155635.1,plasmid,45.54790894653256,0,n/a
CP166963.1,chromosome,47.61937430951435,6,78.807
CP166965.1,plasmid,44.832147937411094,0,n/a
CP166964.1,plasmid,50.22866645878806,0,n/a
CM126265.1,chromosome,47.624673509625254,7,78.730
JBQSQG010000004.1,plasmid,44.828910316579915,0,n/a
JBQSQG010000002.1,plasmid,45.197095435684645,0,n/a
JBQSQG010000003.1,plasmid,50.24068073829463,0,n/a
NZ_CP045163.1,chromosome,47.59414205037119,7,78.730
NZ_CP045164.1,plasmid,50.163879234372054,0,n/a
NZ_CP045165.1,plasmid,45.27575442247659,0,n/a
CP177930.1,chromosome,47.64838835249452,7,78.730
CP177931.1,plasmid,44.63634507103889,0,n/a
CP177933.1,plasmid,50.14061240142382,0,n/a
CP177932.1,plasmid,45.2606388513162,0,n/a
NZ_CM126269.1,chromosome,47.62413085161801,7,78.730
NZ_JBQSQK010000004.1,plasmid,44.82641349015162,0,n/a
NZ_JBQSQK010000003.1,plasmid,45.270130407783064,0,n/a
NZ_JBQSQK010000002.1,plasmid,50.130645763344525,0,n/a
NZ_CP012666.1,chromosome,46.95371884103741,0,n/a
NZ_CP012667.1,chromosome,47.68222509562279,8,80.560
NZ_CP012668.1,plasmid,51.53068022829732,0,n/a
CP188864.1,chromosome,47.6999332773879,9,80.560
CP188865.1,chromosome,46.829332038287866,0,n/a
CP006783.1,chromosome,47.62864416192646,7,78.830
CP006780.1,plasmid,44.88968429294483,0,n/a
CP006779.1,plasmid,52.00157644671829,0,n/a
CP158974.1,chromosome,47.65587276827033,8,80.560
CP158975.1,chromosome,47.04033846601927,0,n/a
CP158976.1,plasmid,51.37004484304932,0,n/a
NZ_CP053804.1,chromosome,47.83873735200327,10,80.560
NZ_CP053805.1,chromosome,46.72195875305968,0,n/a
CP188931.1,chromosome,47.69749736844253,9,80.560
CP188932.1,chromosome,46.8400861207085,0,n/a
AP023371.1,chromosome,47.69205070116057,9,80.560
AP023372.1,chromosome,47.27553328452094,0,n/a
CP191367.1,chromosome,47.66201520459351,9,80.560
CP191368.1,chromosome,47.06403859825258,0,n/a
NZ_CM126293.1,chromosome,47.6246696268688,7,78.730
NZ_JBQSRJ010000002.1,plasmid,44.81448400039697,0,n/a
NZ_JBQSRJ010000003.1,plasmid,45.25046767823737,0,n/a
NZ_JBQSRJ010000004.1,plasmid,50.13518960957241,0,n/a
CP189268.1,chromosome,47.473987723772304,9,80.560
CP188957.1,chromosome,47.699922750488,9,80.560
CP188958.1,chromosome,46.83343127179827,0,n/a
CP189296.1,chromosome,47.702041248902574,9,80.560
CP189297.1,chromosome,46.93540561854792,0,n/a
CP188874.1,chromosome,47.69998005838643,9,80.560
CP188875.1,chromosome,46.829387193728934,0,n/a
CP177922.1,chromosome,47.645638355143284,7,78.730
CP177924.1,plasmid,44.63196895877702,0,n/a
CP177923.1,plasmid,50.13962909791736,0,n/a
CP177925.1,plasmid,45.271043595879725,0,n/a
CP189085.1,chromosome,47.47568003858396,9,80.560
NZ_CP171662.1,chromosome,47.711948293157995,9,80.560
NZ_CP171663.1,chromosome,46.92018141902397,0,n/a
CP178006.1,chromosome,47.600762393831516,7,78.807
CP178008.1,plasmid,44.82915393904952,0,n/a
CP178007.1,plasmid,50.13864306784661,0,n/a
CP178009.1,plasmid,45.27575442247659,0,n/a
CM129939.1,chromosome,47.693958575144,9,80.560
CM129940.1,chromosome,47.1743244518195,0,n/a
NZ_CP104356.1,chromosome,47.819083115763725,9,80.591
NZ_CP104357.1,chromosome,46.95135754485679,0,n/a
NZ_CM126314.1,chromosome,47.6245210305006,7,78.730
NZ_JBQSSE010000003.1,plasmid,44.81683112169672,0,n/a
NZ_JBQSSE010000002.1,plasmid,45.25812818115716,0,n/a
NZ_JBQSSE010000004.1,plasmid,50.13315513801948,0,n/a
CP189079.1,chromosome,47.702025645462484,9,80.560
CP189080.1,chromosome,46.83344890936147,0,n/a
CP189131.1,chromosome,47.474147929138574,9,80.560
NZ_CP013319.1,chromosome,47.671752502753876,9,80.560
NZ_CP013320.1,chromosome,46.91175052453101,0,n/a
CP188890.1,chromosome,47.699872199691335,9,80.560
CP188891.1,chromosome,46.829387193728934,0,n/a
CP189095.1,chromosome,47.47527007183452,9,80.560
NZ_CP177922.1,chromosome,47.645638355143284,7,78.730
NZ_CP177924.1,plasmid,44.63196895877702,0,n/a
NZ_CP177923.1,plasmid,50.13962909791736,0,n/a
NZ_CP177925.1,plasmid,45.271043595879725,0,n/a
NZ_AP023371.1,chromosome,47.69205070116057,9,80.560
NZ_AP023372.1,chromosome,47.27553328452094,0,n/a
NZ_CP191367.1,chromosome,47.66201520459351,9,80.560
NZ_CP191368.1,chromosome,47.06403859825258,0,n/a
CM126293.1,chromosome,47.6246696268688,7,78.730
JBQSRJ010000002.1,plasmid,44.81448400039697,0,n/a
JBQSRJ010000003.1,plasmid,45.25046767823737,0,n/a
